	Stool.40	Stool.34	Stool.143	Stool.110	Stool.2	Stool.14	Stool.29	Stool.17	Stool.129	Stool.106	Stool.131	Stool.24	Stool.39	Stool.201	Stool.116	Stool.1	Stool.128	Stool.170	Stool.52	Stool.113	Stool.107	Stool.90	Stool.61	Stool.30	Stool.46	Stool.25	Stool.22	Stool.203	Stool.55	Stool.111	Stool.109	Stool.66	Stool.4	Stool.45	Stool.137	Stool.6	Stool.92	Stool.153	Stool.8	Stool.206	Stool.28	Stool.81	Stool.3	Stool.31	Stool.120	Stool.94	Stool.145	Stool.176	Stool.173	Stool.158	Tongue_dorsum.113	Tongue_dorsum.87	Tongue_dorsum.120	Tongue_dorsum.43	Tongue_dorsum.56	Tongue_dorsum.37	Tongue_dorsum.45	Tongue_dorsum.102	Tongue_dorsum.26	Tongue_dorsum.51	Tongue_dorsum.35	Tongue_dorsum.71	Tongue_dorsum.112	Tongue_dorsum.50	Tongue_dorsum.78	Tongue_dorsum.90	Tongue_dorsum.53	Tongue_dorsum.80	Tongue_dorsum.29	Tongue_dorsum.149	Tongue_dorsum.17	Tongue_dorsum.213	Tongue_dorsum.58	Tongue_dorsum.25	Tongue_dorsum.65	Tongue_dorsum.21	Tongue_dorsum.169	Tongue_dorsum.34	Tongue_dorsum.198	Tongue_dorsum.67	Tongue_dorsum.54	Tongue_dorsum.12	Tongue_dorsum.212	Tongue_dorsum.128	Tongue_dorsum.158	Tongue_dorsum.30	Tongue_dorsum.10	Tongue_dorsum.9	Tongue_dorsum.31	Tongue_dorsum.18	Tongue_dorsum.147	Tongue_dorsum.123	Tongue_dorsum.38	Tongue_dorsum.61	Tongue_dorsum.32	Tongue_dorsum.3	Tongue_dorsum.238	Tongue_dorsum.77	Tongue_dorsum.166	Tongue_dorsum.174	Supragingival_plaque.17	Supragingival_plaque.2	Supragingival_plaque.79	Supragingival_plaque.33	Supragingival_plaque.81	Supragingival_plaque.35	Supragingival_plaque.51	Supragingival_plaque.77	Supragingival_plaque.80	Supragingival_plaque.38	Supragingival_plaque.83	Supragingival_plaque.87	Supragingival_plaque.217	Supragingival_plaque.104	Supragingival_plaque.221	Supragingival_plaque.86	Supragingival_plaque.8	Supragingival_plaque.115	Supragingival_plaque.91	Supragingival_plaque.161	Supragingival_plaque.170	Supragingival_plaque.61	Supragingival_plaque.23	Supragingival_plaque.116	Supragingival_plaque.9	Supragingival_plaque.71	Supragingival_plaque.12	Supragingival_plaque.16	Supragingival_plaque.101	Supragingival_plaque.92	Supragingival_plaque.50	Supragingival_plaque.52	Supragingival_plaque.18	Supragingival_plaque.14	Supragingival_plaque.130	Supragingival_plaque.53	Supragingival_plaque.68	Supragingival_plaque.145	Supragingival_plaque.57	Supragingival_plaque.141	Supragingival_plaque.5	Supragingival_plaque.162	Supragingival_plaque.119	Supragingival_plaque.118	Supragingival_plaque.32	Supragingival_plaque.159	Supragingival_plaque.3	Supragingival_plaque.20	Supragingival_plaque.84	Supragingival_plaque.49
n-Phenylalkanoic_acid_degradation	56705	58275	55198	56759	44037	50035	41500	51168	50804	49744	48287	47988	48606	48214	46171	41958	46143	46848	48021	45840	47866	48010	46027	45858	47464	45674	47254	46707	39782	46964	47561	39951	43710	44149	50339	43200	46503	50150	43761	39141	44307	46550	37594	43971	43200	46404	45741	42183	45638	43606	0	0	37109	41489	38050	36615	36720	26813	29883	0	36816	32484	27305	33753	32154	26140	0	0	34584	0	30572	0	0	32671	0	29948	0	0	0	0	0	36128	0	0	0	29465	29784	0	32262	0	0	0	0	0	0	0	0	0	0	0	0	6746	0	0	0	4070	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3420	0	20862	0	0	3285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2847	0	0
Nucleoid-associated_proteins_in_Bacteria	0	0	0	3	0	1	200	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1	10	285	0	1	306	0	0	0	0	5	0	0	0	0	7	4	1	0	0	0	3	0	3	17	25	15	12	13	12	16	19	8	9	6	11	20	12	9	16	14	0	21	11	18	18	9	23	0	12	12	0	10	9	18	14	8	9	7	9	5	11	6	8	9	12	0	3	9	5	6	3	5	8	5	1	29	0	7	20	5	7	7	11	8	0	2	0	1	19	6	3	5	1	2	0	0	3	6	1	0	5	0	0	5	3	5	4	7	4	1	2	4	2	1	6	5	2	6	3	0	0	2	0
Nucleolar_protein_complex	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1939	0	0	0	1158	4	0	1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	44	57	41	0	0	0	0	0	0	0	496	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	334	0
Nucleoside_Catabolism_cluster	49722	53178	51130	48635	46626	44804	46350	50961	44524	46649	39534	43408	42998	45474	40270	44996	40060	47243	43676	49261	42656	54412	40547	43239	45972	42452	41751	44040	47441	44414	41852	43308	40589	48492	52903	40381	41908	52772	38153	35026	35468	41761	36374	35403	46426	42114	35733	35292	48073	36310	104137	93012	55986	51976	57093	55402	55746	69484	52400	52650	51472	49336	67310	61517	49404	54503	58220	62340	53333	68792	55996	66366	56364	51160	53077	54935	58730	51846	63941	56231	52680	48906	61709	53624	51402	47003	42976	43747	42207	44917	61578	49858	48953	47774	49654	44672	63051	40018	51398	51023	46026	24944	41920	37355	40650	34044	40159	23835	23841	31645	28593	30596	38886	30691	38144	27174	24670	29493	26909	37624	37321	16569	12754	24958	25763	16176	11897	28369	20773	16718	22442	21971	24959	25259	23148	23265	29764	23680	22569	26181	22320	23325	21128	21733	19691	23073	11904	24761	25195	15120
Nucleoside_triphosphate_pyrophosphohydrolase_MazG	6550	7056	7334	6045	5211	5288	4760	4359	6333	5535	4645	5097	5451	5792	5164	5054	5160	5288	5889	4724	6197	5608	5102	4494	4501	4479	5261	5596	5143	5215	5664	5153	4262	5592	5447	4271	5465	5354	4633	4956	4737	5225	4319	4761	4367	5274	5940	5983	5191	4267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nudix_proteins_(nucleoside_triphosphate_hydrolases)	9277	11109	9502	12120	6494	9301	4872	10511	9233	3937	9198	9235	4296	8182	3813	3677	3857	9385	6346	9106	8777	7292	8220	8768	8766	8889	6797	8078	4421	3660	3978	8204	3980	9484	9042	3924	3892	8956	8554	4561	6487	3997	5166	6530	8592	8732	7850	3847	6939	8452	25087	13432	25364	22141	22266	14871	15050	16228	21830	15268	14736	21586	22772	20213	21966	15916	16943	16052	15964	15644	21495	16543	14532	15421	14255	21318	15373	15344	17420	7273	15310	8548	16609	15970	15790	13672	12356	5692	17968	13203	21661	14957	14072	12647	13582	12415	14438	15897	13000	12945	23604	8895	14035	7686	12793	6597	6851	11751	12193	12749	10192	4922	10314	5250	10361	10165	7862	10382	9920	8328	8340	2423	6267	10193	6623	2560	5951	4662	8900	8521	5335	5352	4812	6372	4635	9421	4754	4473	9107	5388	5585	7784	8482	8525	4486	7782	2886	7419	4796	6296
NusA-TFII_Cluster	46519	42317	47185	41104	36376	35235	37825	33091	34059	36641	31992	34091	38128	37180	36227	36049	36244	31984	36854	35265	33012	34242	37140	32065	31676	32123	38214	35449	35901	34355	35752	35874	36373	36321	33517	36111	35516	32902	31449	34840	33608	37233	35635	33120	33255	33159	41757	37852	35303	28718	109049	113636	87224	82552	85453	81335	81398	75469	79306	86562	82248	77407	74841	70292	77678	79838	81045	79577	80418	77969	71469	74284	75001	76131	74308	70055	76588	79222	73960	76124	74133	82102	70977	74869	74080	79222	74560	76665	71160	75386	60059	69606	73380	66453	67807	71940	60965	81641	65266	65172	117484	70179	68257	66304	56332	59238	53758	57211	56913	42712	48931	43247	51169	65540	55017	46767	58915	51622	56306	46291	45542	41698	44330	48550	40045	41436	41601	51664	41883	37653	34102	51035	51566	39206	49179	46326	40493	48128	45096	34855	35675	41173	40987	42763	36217	40069	43415	45389	37473	44313
O-antigen_capsule_important_for_environmental_persistence	3	0	2	9	0	1	1566	5	4	0	8	5	4	26	4	0	2	63	0	0	1	0	32	0	127	0	0	36	698	0	8	692	0	0	0	0	47	0	0	0	0	11	10	6	0	2	0	22	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2
Octadecanoids	0	0	0	0	0	0	25	0	0	0	1	0	0	0	1	0	0	5	0	0	0	0	0	0	1	0	0	0	38	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Omega-amidase	0	3800	0	3668	2683	3051	3269	3320	3156	3503	3404	2973	0	3272	3015	2608	3022	3184	3267	2774	2940	2878	0	2333	3760	2351	0	3191	3152	3365	3453	199	3325	3416	2995	3241	3477	2986	2621	0	2492	3396	3716	2492	2599	2996	0	2661	2805	3251	16063	4981	8817	8838	10745	9687	481	9627	10301	10546	9677	8620	9724	7847	8973	11131	2572	11048	8830	2307	8529	10085	3685	8353	2099	8283	2146	1325	2937	3476	2541	8659	2888	2827	4738	1196	7301	7321	8026	1163	8489	2491	1242	1933	1887	8137	2617	1918	2384	2429	0	3826	794	848	753	1200	1126	0	415	0	646	627	973	636	987	744	776	414	528	595	666	0	0	265	0	0	0	904	0	0	1141	0	865	0	338	644	0	347	617	228	0	112	387	509	522	0	0	426	0	0
Omega_peptidases_(EC_3.4.19.-)	2260	1322	2162	0	2515	1891	2054	0	973	1338	2569	1835	1746	1057	1716	2256	1735	1819	1030	0	857	1445	1623	1863	1	1907	1222	986	1541	1238	942	1583	1459	804	595	1452	995	1	2275	1411	2200	1406	1835	0	0	1299	1822	1282	1728	2208	10384	11514	2913	6470	7715	2694	2640	1135	2091	3728	8221	2292	1089	6775	2409	6636	1292	2219	1479	2087	4450	690	6087	1587	2853	4376	1956	2667	1119	1497	5312	7196	4872	2071	0	2405	5192	5241	6155	2466	0	1818	2404	2623	1811	6243	0	1997	1955	1969	2211	11197	337	1806	299	3544	1026	0	0	2371	0	0	0	0	0	333	473	1465	0	2242	2213	0	2130	1412	1300	0	1929	3276	1308	2793	1867	1932	3392	1300	0	1995	1144	0	1945	1080	1581	0	311	338	1433	0	1311	1227	1051	1518
O-Methyl_Phosphoramidate_Capsule_Modification_in_Campylobacter	9022	10316	9034	10731	7716	9196	7242	9215	8981	9434	8934	8943	8586	9432	8396	7173	8038	10060	8457	8093	8406	9894	8105	7923	9077	7868	8398	9198	7230	8892	8860	7263	7777	9094	9775	7924	8749	9839	7839	6815	7616	8156	6574	7529	7579	8637	7617	7167	8503	8221	1534	1371	349	347	530	374	0	685	367	612	292	329	680	180	388	617	599	644	604	0	480	325	714	544	406	480	0	0	235	0	536	756	218	572	650	697	798	762	308	721	579	574	0	414	672	1309	41	0	139	138	0	977	0	401	0	328	273	165	0	53	142	268	326	0	331	121	0	0	0	106	90	335	199	0	225	0	217	159	0	0	0	0	213	0	0	0	396	0	0	272	0	0	0	0	769	44	426	0	0	0
One-carbon_metabolism_by_tetrahydropterines	36909	35667	37606	31592	31459	30102	30557	26780	30916	31349	29090	29130	30865	30166	30622	29049	30669	31177	29764	27187	28938	26757	29495	26396	23492	26518	29569	27485	28110	28076	28517	27654	27559	29755	27964	27233	28013	27857	26835	30947	26914	27824	28726	26892	26096	26810	30695	29229	25077	26396	88577	86623	57682	62913	62557	59491	59315	58865	54213	62306	62207	58194	58293	54520	58472	56428	56555	56019	51195	55750	55030	56042	54929	49490	54041	54420	54186	62536	54244	60521	52603	54794	52752	57179	55617	55444	49060	50291	52730	53675	46753	52436	57779	48382	52874	51416	48171	42442	47968	47879	87324	51844	56025	46773	50639	48152	47313	44995	44567	32576	42041	47387	45970	47527	45059	38421	49275	41239	47993	38055	36307	47199	36418	39650	33749	32958	30767	29344	32036	31432	24782	24986	29168	33303	37152	24287	21924	36694	23592	27430	28758	30883	31851	32792	32248	30351	21812	25594	20503	23230
Orphan_regulatory_proteins	0	82	0	513	168	171	3334	2	23	172	97	133	0	69	0	179	0	183	87	125	0	344	0	0	706	0	466	65	2940	168	0	4234	232	0	438	234	0	0	217	189	168	19	0	175	131	203	0	15	144	72	7108	7022	11129	9841	6352	2290	5300	5923	5108	6224	4957	9602	6129	5645	9546	4910	5502	5007	11020	4713	5680	5138	1496	10577	2080	5718	4583	4988	1466	3799	5072	2691	1380	4861	4267	2018	6629	4286	4289	4468	4067	4601	2108	1879	1637	1645	3948	1679	3561	3507	8270	1722	5010	1432	4528	1552	1529	5001	5061	1531	1090	2313	549	2216	552	1112	1469	1094	842	537	516	2484	1333	1040	865	2568	1352	837	5401	3409	1156	2744	832	838	2322	1040	765	2326	1035	567	1091	2010	2528	739	1097	2077	241	828	697	335
Osmoprotectant_ABC_transporter_YehZYXW_of_Enterobacteriales	0	0	0	0	0	0	465	0	0	0	12	0	0	8	3	0	0	0	0	0	0	0	0	0	7	0	0	1	558	0	0	572	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Osmoregulation	2303	3204	2508	3870	2158	2600	3193	3439	3733	2427	1469	2474	2022	3391	2482	1921	2530	0	2695	1670	3554	2376	1987	1970	3061	1970	2329	3148	1720	2260	2709	1923	2533	2870	2532	2299	2648	2477	1828	2027	2133	1541	1835	2131	1597	2772	2040	2560	1509	1369	22824	34393	6492	14139	4115	5581	5638	14578	5345	3987	5377	5573	14358	12481	5552	12390	5740	12551	5989	15451	6401	5679	5156	5582	4947	6379	14830	5594	15203	5159	5038	4463	14641	5588	5065	5249	4668	4967	9891	4846	5264	5204	5348	4457	5145	4573	15475	5484	4879	4716	2551	5313	1225	1495	1090	10062	9858	7748	1351	1367	1996	6387	9500	6332	9239	1922	745	8312	1461	7991	7933	2039	125	7944	1540	1893	963	4952	5502	5353	6038	5787	4859	1521	947	3221	1628	935	3135	6432	1043	7173	5914	977	0	965	921	5178	1504	239
Osmotic_stress_cluster	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	5	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	6620	0	7810	9554	5980	6909	6938	5720	5563	5819	5726	6811	5931	8779	6955	4539	6562	4386	8675	4980	6778	5614	3769	8026	5131	6691	5001	5391	4319	3880	6005	6820	4173	5663	4655	5106	4842	5137	4897	5055	4580	5363	5050	4469	4211	4107	4518	4705	4073	3800	12905	3836	6458	0	7863	6032	6159	8111	8225	3575	6091	4083	1514	4164	1529	5685	6577	4367	4602	2607	1381	4348	4244	4306	4217	3519	3943	2826	5730	5808	4788	4488	2799	4232	4311	3259	3170	4294	3251	1079	4081	4718	4816	4907	1072	4851	0	2966	2961	0
Outer_membrane	23311	25801	23918	27584	20206	22039	19662	22934	22908	23073	22778	21259	21576	22582	19947	18862	20148	22235	20990	21570	20872	23350	20194	20471	20438	20452	20399	22269	17929	22198	21201	17702	19802	19608	21117	19637	20626	21006	20730	17892	19777	22061	14944	19779	20133	21969	19954	17557	21052	20338	15683	29739	19664	18138	14277	17834	17736	22493	15772	0	16984	20727	22786	19089	20717	19787	17315	20031	21533	12876	17117	10054	12102	20140	14465	17120	15844	16121	10888	12438	15859	17512	10450	16102	10620	14400	16648	17963	15015	13662	11658	14786	14638	12885	13393	15506	8659	0	8823	8924	0	0	14875	0	14084	19863	19839	16540	17236	0	10613	0	0	0	0	10164	0	0	0	0	0	0	0	0	0	0	0	0	11984	11878	0	0	0	0	0	9231	0	0	9059	0	0	8667	10171	10208	0	8597	0	0	0	0
Oxidative_stress	34465	37351	35778	34140	35872	37519	32945	38908	32055	37711	29326	36462	28674	32986	28444	34726	28667	31216	34572	27011	31865	27878	27048	29004	37781	28769	34459	32272	32748	35773	30253	32962	29662	35384	38386	29646	29903	38102	28982	28048	33159	30050	25944	33301	25213	27907	30046	31024	29638	27099	71570	73994	71462	63840	50182	58610	57490	52609	55992	46623	50546	59346	52972	54457	58728	45989	64553	49837	65894	48191	60746	53918	46181	62556	48987	56496	46850	57431	46359	51300	57825	52120	44049	48749	48213	49310	57720	61870	46692	47756	47861	47535	46392	47686	48507	50041	48673	46464	40313	40274	79730	32929	62796	32879	56129	47748	47432	52033	51895	34436	47424	38140	33810	38472	30723	45931	33688	30367	35513	25994	28153	38002	37024	29064	31244	37169	34581	28355	36234	35620	31469	33508	27859	29527	28685	30083	27581	29445	29213	19188	27671	37249	30375	30793	24119	36968	26158	23321	23640	22439
Oxygen_and_light_sensor_PpaA-PpsR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38_MAP_kinase_pathways	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
PA0057_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paerucumarin_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
p-Aminobenzoyl-Glutamate_Utilization	2422	2544	2767	2370	1492	2407	1696	1460	1574	2253	2263	2358	2145	1903	1886	1296	1784	2751	2205	1957	1417	1856	2090	1537	2053	1423	0	1840	2467	2230	1855	2317	0	2466	2911	0	1729	2868	2120	1738	1667	2315	1957	1676	1958	2194	2336	1184	1995	2072	784	1235	965	1130	1444	793	822	477	696	1414	1278	729	480	1121	746	1197	394	1197	623	601	0	131	650	653	1362	708	640	1073	362	0	330	1146	348	544	310	1143	748	767	960	1027	0	512	999	1165	1281	998	67	0	810	838	1384	0	0	0	0	564	546	0	0	1841	164	0	0	0	0	144	0	0	0	0	236	0	0	0	0	0	0	609	422	393	0	0	604	0	0	552	772	0	558	0	0	0	0	0	0	0	0	850	718	0
p-cymene_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pentose_phosphate_pathway	70300	63023	52875	58877	59190	52073	58396	43602	53148	49927	54764	50942	57494	46954	54373	51249	53314	45814	51971	52750	53425	46859	55046	49032	43095	48342	50745	45360	48604	46683	49123	51157	55522	46684	43900	55182	49925	43789	50495	46839	53230	47491	59625	53106	49800	44906	43897	53136	47332	49566	191863	195274	147653	137667	126658	138041	138358	116889	123960	126854	124077	124790	115672	121565	124212	116121	130119	116295	127375	136102	109980	127505	108516	121629	125428	108353	128801	134951	121529	109572	117918	115292	117486	131224	117439	119737	104877	108338	106096	114610	104009	121721	124777	112350	103188	110833	108360	126843	108043	108340	204171	96169	119135	137523	106040	94397	93245	106059	103432	100551	87345	91407	87462	86210	85766	81919	104999	80879	94225	69873	69945	83616	108276	77046	80489	84259	97490	70369	73568	72108	74897	73876	69073	77601	80469	75027	85425	79384	72473	67042	79023	67467	73627	64289	70162	67137	86423	66415	81165	85025
Peptide_methionine_sulfoxide_reductase	5668	6946	5078	6717	4680	5323	4464	5162	6152	5621	4649	5297	4340	4856	4105	4617	4104	5439	5778	4377	6280	4600	4336	4080	5695	3927	4719	4756	4665	5507	4373	4612	4607	5113	5835	4528	4479	5775	4016	4510	4126	4994	3785	4099	4185	4508	4138	5116	3571	4324	54948	54782	38963	33590	33816	28900	29190	31097	29118	34118	34213	33847	30461	31918	33492	28328	35278	29535	29371	34816	29949	33487	27136	28667	32590	29369	33759	38764	37057	27937	31983	30105	36109	31743	25527	26193	21921	21802	27549	27661	26644	29823	35603	29257	26165	22939	26725	30703	26359	25493	48086	47753	28867	40014	26563	26792	26378	25721	25695	33707	21024	25288	28729	24775	27880	20572	23244	28676	24016	26695	26307	23738	28503	27255	26896	22784	26433	21346	19857	19431	26201	25486	20812	26589	23799	21418	26132	23490	23315	27502	24389	17696	19375	19544	24523	17726	23828	21636	25170	30101
Peptidoglycan_Biosynthesis	215226	204966	209684	200525	197844	194782	184803	197707	206462	164654	187688	187550	174238	185002	175633	176755	173438	171994	180526	170005	200560	171740	178054	184180	186683	183444	176773	172132	163907	155728	173742	167545	168783	158235	185444	167611	173431	176145	164772	153686	164218	166269	157596	162837	166377	158275	173404	170208	160523	172049	555486	547828	388256	333158	387487	330474	330558	340281	318188	343040	298818	326572	334821	332878	326411	368681	334861	344181	316662	326587	332241	366498	331698	305365	329453	327752	315641	255635	335597	331043	305695	260333	323512	246892	278514	256579	277834	284408	272579	259503	303121	205368	237353	270770	242923	230590	307481	224017	277828	277598	193466	173947	296128	113173	264768	243216	242004	196178	195798	124570	198478	100647	185318	100527	194796	201340	97085	191405	121062	198964	197245	86746	90259	181459	81781	87179	84911	137552	172862	169868	86293	86253	127322	78995	103149	139232	70137	103027	145837	89487	91375	143629	134786	134418	74175	145457	76671	138121	81597	68544
Peptidoglycan_biosynthesis--gjo	73715	68581	75712	64295	55428	52842	56644	54511	59530	55847	52950	51255	60716	58197	54768	55858	54061	51523	58191	52735	60815	56571	57401	52810	48931	52242	48901	56394	55260	52390	56908	55206	55311	51552	50391	54238	57222	49889	49617	48171	51240	56434	53977	50970	49189	50561	62569	63498	53776	48477	146952	148669	104979	75751	100697	76818	76839	71449	70521	74004	71502	70577	70290	88056	70126	96948	74010	72280	70572	72153	87259	94845	106583	67732	69715	85831	69770	75489	90560	89004	67487	46322	87534	74575	68587	68338	80363	83017	82119	65538	79012	47175	69511	62350	43218	43072	80336	73245	78542	79024	53582	34972	62270	8168	55851	52511	52062	55123	55328	25332	47988	26608	49451	26433	48728	44863	28282	47031	22516	54218	54628	6442	6061	44493	5679	6278	5694	28851	37762	37339	21820	21740	18274	5415	35872	45502	5145	35341	44040	20577	21656	46430	39636	40567	4648	46806	6011	25952	4547	7065
Peptidoglycan_Crosslinking_of_Peptide_Stems	0	0	0	4	0	7	762	0	0	0	3	3	0	10	3	0	3	87	0	0	6	1	1	1	29	2	0	2	957	0	0	939	0	0	0	0	2	0	0	0	3	4	0	2	1	1	0	16	0	3	0	0	0	5142	4962	0	0	0	0	0	0	5553	0	5194	5593	0	0	4335	0	0	0	2	0	0	0	0	0	0	0	3082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4046	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	2832	2701	0	0	0	0	0	0	0	0	0	0	0	0	1927	0	1985	0	0	0	0	0
Peptidyl-prolyl_cis-trans_isomerase	14979	14190	15011	21309	17340	14995	15418	14453	13338	18161	19310	17413	13612	13831	13752	13645	13700	15597	14290	14938	12101	15071	12750	16847	12292	16642	16000	13346	12237	17203	11347	12129	13602	12239	14369	13730	11212	14517	14277	12199	12719	14940	11319	12720	13950	15051	12700	9236	15088	17638	10662	10828	12407	11663	8839	9676	9861	8351	8877	8229	9964	10384	8545	10568	10333	7118	8965	5782	11149	7951	9611	7125	6601	10716	8782	9487	7987	7936	8161	5842	8229	9598	7504	7611	5260	7267	8607	8760	8804	6929	7243	7133	7247	7549	6930	7690	6439	7092	6460	6970	15699	2879	9447	4757	8467	6341	6369	8955	9267	3573	6111	3592	3054	6028	3163	5939	7216	5450	5694	4118	4042	3452	6802	5079	3158	3472	6398	4137	6219	6660	6435	6552	4183	3071	5457	5617	2413	5442	5547	3014	6150	4919	5343	5462	2522	4929	3405	4367	2217	6614
